season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082635,DC v MI,DC,MI,MI,1,1,1,0,"Khan to Simmons, no run",False,False,False,53116,Lendl Simmons,0,1,30102,Zaheer Khan,0.1,0,0,0,,,,,,,False,"hey, howdy, ho!",
2017,1082635,DC v MI,DC,MI,MI,1,1,2,0,"Khan to Simmons, no run",False,False,False,53116,Lendl Simmons,0,2,30102,Zaheer Khan,0.2,0,0,0,,,,,,,False,<b> beauty! </b> This one nips away off the seam from middle to square him up. No feet movement from Simmons as he feels for the delivery,
2017,1082635,DC v MI,DC,MI,MI,1,1,3,1,"Khan to Simmons, 1 run",False,False,False,53116,Lendl Simmons,1,3,30102,Zaheer Khan,0.3,0,1,0,,,,,,,False,gets a thick inside edge on the drive to mid-on. Looked to hit through cover but this curved back in late,
2017,1082635,DC v MI,DC,MI,MI,1,1,4,1,"Khan to Patel, 1 run",False,False,False,32242,Parthiv Patel,1,1,30102,Zaheer Khan,0.4,0,2,0,,,,,,,False,"floats a full delivery on the pads, worked with the angle to mid-on",
2017,1082635,DC v MI,DC,MI,MI,1,1,5,1,"Khan to Simmons, 1 run",False,False,False,53116,Lendl Simmons,2,4,30102,Zaheer Khan,0.5,0,3,0,,,,,,,False,"gives him the charge, but Zaheer's length cramps him for room, bunted down to mid-off for a quick single",
2017,1082635,DC v MI,DC,MI,MI,1,1,6,0,"Khan to Patel, no run",False,False,False,32242,Parthiv Patel,1,2,30102,Zaheer Khan,1.0,0,3,0,,,,,,,False,"hint of movement in the air and off the pitch, comes back into middle, Parthiv defends using the full face of the bat",
2017,1082635,DC v MI,DC,MI,MI,1,2,1,1,"Rabada to Simmons, 1 run",False,False,False,53116,Lendl Simmons,3,5,550215,Kagiso Rabada,0.1,0,1,0,,,,,,,False,"firm drive but good reflexes by Rabada, puts his boot out on the followthrough to stop it. They'll take a run as he deflects it to the off side",
2017,1082635,DC v MI,DC,MI,MI,1,2,2,1,"Rabada to Patel, 1 run",False,False,False,32242,Parthiv Patel,2,3,550215,Kagiso Rabada,0.2,0,2,0,,,,,,,False,"hops back, gets on top of the bounce and taps it gently to short cover for a quick single",
2017,1082635,DC v MI,DC,MI,MI,1,2,3,1,"Rabada to Simmons, 1 leg bye",False,False,False,53116,Lendl Simmons,3,6,550215,Kagiso Rabada,0.3,0,2,0,,,,,,,False,"late on the whip to square leg, the length ball thuds into the thigh pad and deflects to short fine leg",
2017,1082635,DC v MI,DC,MI,MI,1,2,4,1,"Rabada to Patel, 1 wide",False,True,False,32242,Parthiv Patel,2,3,550215,Kagiso Rabada,0.3,0,3,0,,,,,,,False,"full down leg, Parthiv misses an opportunity to flick that away behind square. Played too early, umpire calls wide. Right call",
2017,1082635,DC v MI,DC,MI,MI,1,2,4,1,"Rabada to Patel, 1 run",False,False,False,32242,Parthiv Patel,3,4,550215,Kagiso Rabada,0.4,0,4,0,,,,,,,False,"short of length delivery on middle and leg, tucked off his hip to Pat Cummins at deep backward square leg",
2017,1082635,DC v MI,DC,MI,MI,1,2,5,1,"Rabada to Simmons, 1 run",False,False,False,53116,Lendl Simmons,4,7,550215,Kagiso Rabada,0.5,0,5,0,,,,,,,False,"not much timing on the on-drive, rolls to mid-on as they complete a quick single. <b.148kph delivery </b>",
2017,1082635,DC v MI,DC,MI,MI,1,2,6,1,"Rabada to Patel, 1 run",False,False,False,32242,Parthiv Patel,4,5,550215,Kagiso Rabada,1.0,0,6,0,,,,,,,False,"length ball angling away, uses the pace to steer it down to third man",
2017,1082635,DC v MI,DC,MI,MI,1,3,1,1,"Khan to Patel, 1 leg bye",False,False,False,32242,Parthiv Patel,4,6,30102,Zaheer Khan,1.1,0,3,0,,,,,,,False,"<b> deceived by the knuckle ball. </b> Big shout for lbw but not out says umpire Nitin Menon. Good call in the end. Impact was on leg, the ball may have missed the stumps. This was a length ball that jagged back in sharply to beat him in an attempt to work it to the leg side.",
2017,1082635,DC v MI,DC,MI,MI,1,3,2,0,"Khan to Simmons, no run",False,False,False,53116,Lendl Simmons,4,8,30102,Zaheer Khan,1.2,0,3,0,,,,,,,False,uppish but just short of midwicket. Not much timing or power in that bottom-handed whip,
2017,1082635,DC v MI,DC,MI,MI,1,3,3,1,"Khan to Simmons, 1 run",False,False,False,53116,Lendl Simmons,5,9,30102,Zaheer Khan,1.3,0,4,0,,,,,,,False,"looks to hoick this away-going length ball over midwicket, gets an inside edge to square leg. <b> Simmons struggling for timing </b>",
2017,1082635,DC v MI,DC,MI,MI,1,3,4,1,"Khan to Patel, 1 run",False,False,False,32242,Parthiv Patel,5,7,30102,Zaheer Khan,1.4,0,5,0,,,,,,,False,"hits the deck hard with a length ball that skids onto Parthiv, bat face turns in his hand as he looks to flat-bat a pull over midwicket. Rolls wide of the fielder",
2017,1082635,DC v MI,DC,MI,MI,1,3,5,1,"Khan to Simmons, 1 run",False,False,False,53116,Lendl Simmons,6,10,30102,Zaheer Khan,1.5,0,6,0,,,,,,,False,"off-cutter from length around middle stump, worked behind square, Rabada does well to stop that at short fine leg",
2017,1082635,DC v MI,DC,MI,MI,1,3,6,4,"Khan to Patel, FOUR runs",True,False,False,32242,Parthiv Patel,9,8,30102,Zaheer Khan,2.0,0,10,0,,,,,,,False,"just wide of the man there at short fine. Short and angling in, Parthiv looks to whip this square but gets it much finer. Result in line with what he would've liked though",
2017,1082635,DC v MI,DC,MI,MI,1,4,1,0,"Rabada to Simmons, no run",False,False,False,53116,Lendl Simmons,6,11,550215,Kagiso Rabada,1.1,0,6,0,,,,,,,False,"looks to thump this 146kph length ball outside off over cover, made some room again but was late on the shot.",
2017,1082635,DC v MI,DC,MI,MI,1,4,2,6,"Rabada to Simmons, SIX runs",True,False,False,53116,Lendl Simmons,12,12,550215,Kagiso Rabada,1.2,0,12,0,,,,,,,False,"<b> clean strike! </b> Another short ball banged into middle, Simmons picked up the length early and slapped the pull in front of square. Sailed over deep midwicket.",
2017,1082635,DC v MI,DC,MI,MI,1,4,3,2,"Rabada to Simmons, 2 runs",False,False,False,53116,Lendl Simmons,14,13,550215,Kagiso Rabada,1.3,0,14,0,,,,,,,False,"walks down the pitch and lofts this over the infield, looked to hit over mid-on but just managed to clear Sanju Samson at midwicket. Bat face turned in his hand",
2017,1082635,DC v MI,DC,MI,MI,1,4,4,4,"Rabada to Simmons, FOUR runs",True,False,False,53116,Lendl Simmons,18,14,550215,Kagiso Rabada,1.4,0,18,0,,,,,,,False,"backs away to make room and slashes the short ball into the point boundary. One bounce to the fence. Clever batting, improvised superbly",
2017,1082635,DC v MI,DC,MI,MI,1,4,5,0,"Rabada to Simmons, no run",False,False,False,53116,Lendl Simmons,18,15,550215,Kagiso Rabada,1.5,0,18,0,,,,,,,False,"much fuller and angling in from wide of the crease, forces one to mid-off. No timing whatsoever on this one <b>150kph </b>",
2017,1082635,DC v MI,DC,MI,MI,1,4,6,1,"Rabada to Simmons, 1 run",False,False,False,53116,Lendl Simmons,19,16,550215,Kagiso Rabada,2.0,0,19,0,,,,,,,False,<b> misfield by Shami </b> at mid-off results in a single. Driven firmly on the up this time,
2017,1082635,DC v MI,DC,MI,MI,1,5,1,6,"Khan to Simmons, SIX runs",True,False,False,53116,Lendl Simmons,25,17,30102,Zaheer Khan,2.1,0,16,0,,,,,,,False,"sets himself up for the short ball, uses the pace, swivels back and helps it over the deep backward square leg boundary. Bowled at 126kph, sitting up nicely.",
2017,1082635,DC v MI,DC,MI,MI,1,5,2,1,"Khan to Simmons, 1 run",False,False,False,53116,Lendl Simmons,26,18,30102,Zaheer Khan,2.2,0,17,0,,,,,,,False,shuffles across and flicks the full ball on middle to deep square leg,
2017,1082635,DC v MI,DC,MI,MI,1,5,3,0,"Khan to Patel, no run",False,False,False,32242,Parthiv Patel,9,9,30102,Zaheer Khan,2.3,0,17,0,,,,,,,False,"mistimes the short-arm jab to mid-on. Cramped for room, beaten for pace as well.",
2017,1082635,DC v MI,DC,MI,MI,1,5,4,1,"Khan to Patel, 1 run",False,False,False,32242,Parthiv Patel,10,10,30102,Zaheer Khan,2.4,0,18,0,,,,,,,False,"full and tailing into middle and leg, flicked to Shreyas Iyer at deep square leg",
