season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,1,1,"McClenaghan to Kohli, 1 run",False,False,False,253802,Virat Kohli,1,1,319439,Mitchell McClenaghan,0.1,0,1,0,,,,,,,False,"back of a length at middle stump, waits for it to come on and glances behind square on the leg side","  0.1    McClenaghan to Kohli, 1 run, middle stump line, Kohli tucks it easily to deep backward square leg, off the mark first ball  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,2,4,"McClenaghan to Mandeep Singh, FOUR runs",True,False,False,398506,Mandeep Singh,4,1,319439,Mitchell McClenaghan,0.2,0,5,0,,,,,,,False,"back of a length outside off, reaches out for it and pushes it between point and cover point. It runs away slowly, teasing the point fielder who gives chase, and gets to the boundary","  0.2   McClenaghan to Mandeep, FOUR, Mandeep is off the mark first ball. But with a boundary. Width outside off, crashed wide of cover-point and on this outfield, no-one is stopping that. Nice shot as he freed his arms "
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,3,0,"McClenaghan to Mandeep Singh, no run",False,False,False,398506,Mandeep Singh,4,2,319439,Mitchell McClenaghan,0.3,0,5,0,,,,,,,False,"back of a length in the corridor, pushes at it away from the body expecting it to swing in. it goes straight on, past his outside edge","  0.3    McClenaghan to Mandeep, no run, Parthiv Patel went up for a caught behind appeal. But clearly no bat. Good ball, pitching on a good length and leaving Mandeep, who had a flirt. Trying to run it down. Missed  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,4,4,"McClenaghan to Mandeep Singh, FOUR runs",True,False,False,398506,Mandeep Singh,8,3,319439,Mitchell McClenaghan,0.4,0,9,0,,,,,,,False,"back of a length at middle stump, hangs back and swats across the line. Gets it a little high on the bat, but it has enough after clearing square leg","  0.4    McClenaghan to Mandeep, FOUR, a mistimed pull, but four. Over square leg. The length wasn't there for the shot, but Mandeep muscled that, got it off the splice of the bat but managed to clear the square leg umpire  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,5,0,"McClenaghan to Mandeep Singh, no run",False,False,False,398506,Mandeep Singh,8,4,319439,Mitchell McClenaghan,0.5,0,9,0,,,,,,,False,"full outside off stump, squeezes it to point on the bounce, away from the body","  0.5    McClenaghan to Mandeep, no run, yorker length outside off, squeezed straight to Pollard at backward point. Who pleases the crowd by throwing it up in the air. Went straight to ground  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,1,6,1,"McClenaghan to Mandeep Singh, 1 run",False,False,False,398506,Mandeep Singh,9,5,319439,Mitchell McClenaghan,1.0,0,10,0,,,,,,,False,"good length at leg stump, walks at it and makes room, before flicking it to deep square leg","  0.6    McClenaghan to Mandeep, 1 run, comes down the track and isn't to the pitch of that, McClenaghan rolled his fingers on that, a cutter, nudged into the gap at mid-wicket  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,2,1,1,"Malinga to Mandeep Singh, 1 run",False,False,False,398506,Mandeep Singh,10,6,49758,Lasith Malinga,0.1,0,1,0,,,,,,,False,"good length ball, swinging away from off stump. Fends nervously without feet, gets it off the outside half of the bat to third man","  1.1    Malinga to Mandeep, 1 run, lands it on a length on off, Mandeep is deep in his crease and then angles the bat down, to run it to third man  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,2,2,0,"Malinga to Kohli, no run",False,False,False,253802,Virat Kohli,1,2,49758,Lasith Malinga,0.2,0,1,0,,,,,,,False,full and swinging away from off stump. Gets a big stride in and pushes it to mid-off's right...he tumbles to stop it,"  1.2    Malinga to Kohli, no run, pitched up outside off, Kohli eases a lovely looking off-drive, but not hit with power, mid-off gets across. That swung from the hand for Malinga  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,2,3,1,"Malinga to Kohli, 1 run",False,False,False,253802,Virat Kohli,2,3,49758,Lasith Malinga,0.3,0,2,0,,,,,,,False,"good length at off stump, gets an inside edge on the forward defence, onto boot and into the off side","  1.3    Malinga to Kohli, 1 run, middle stump length ball on the stumps, Kohli defends and the ball ricochets off the pad and in front of backward point. Easy single  "
2017,1082628,MI v RCB,MI,RCB,RCB,1,2,4,4,"Malinga to Mandeep Singh, FOUR runs",True,False,False,398506,Mandeep Singh,14,7,49758,Lasith Malinga,0.4,0,6,0,,,,,,,False,goes for the slower yorker and misses. Mandeep picks it and waits patiently as it dips on him. Gets it on the full as a reward and tickles it past short fine,"  1.4    Malinga to Mandeep, FOUR, Anil Kumar Chaudhary has a wry smile on his face. Because Malinga was appealing for an lbw. The umpire spotted the tickle. A slower ball yorker from Malinga that dips on the batsman, Malinga's trademark weapon. But Mandeep picked that and got it wide of short fine inside the ring  "
