season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,1,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,0,1,30102,Zaheer Khan,0.1,0,0,0,,,,,,,False,"fuller ball, just outside off, Gayle bends forward and bunts it into the off side",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,2,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,0,2,30102,Zaheer Khan,0.2,0,0,0,,,,,,,False,"oh, lovely. On a length and just a hint of shape away from the left-hander's off-stump, it was slower - the knuckle ball - and Gayle tries to open the face of his bat and gets beaten",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,3,4,"Khan to Gayle, FOUR runs",True,False,False,51880,Chris Gayle,4,3,30102,Zaheer Khan,0.3,0,4,0,,,,,,,False,"poor follow-up delivery, slower again at 122ks, but on the pads and on leg stump, it's the knuckle ball again and it is clipped away to deep fine leg",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,4,1,"Khan to Gayle, 1 wide",False,True,False,51880,Chris Gayle,4,3,30102,Zaheer Khan,0.3,0,5,0,,,,,,,False,"that one swings away a mile outside off, Gayle does not bother going after it and it is called a wide",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,4,4,"Khan to Gayle, FOUR runs",True,False,False,51880,Chris Gayle,8,4,30102,Zaheer Khan,0.4,0,9,0,,,,,,,False,"on the pads again, Gayle clips and times it superbly to dispatch it to the midwicket boundary, comfortably beats deep square leg running to his right",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,5,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,8,5,30102,Zaheer Khan,0.5,0,9,0,,,,,,,False,"good length ball, slight away swing away, Gayle comes forward and makes a late decision to offer no stroke",
2017,1082646,DC v RCB,DC,RCB,RCB,1,1,6,1,"Khan to Gayle, 1 run",False,False,False,51880,Chris Gayle,9,6,30102,Zaheer Khan,1.0,0,10,0,,,,,,,False,"on a length and on middle and leg, Gayle pats it towards mid-off and jogs a single",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,1,0,"Mohammed Shami to Gayle, no run",False,False,False,51880,Chris Gayle,9,7,481896,Mohammed Shami,0.1,0,0,0,,,,,,,False,"fullish length, pushed across on middle and off, Gayle watchfully defends it to the left of the bowler",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,2,6,"Mohammed Shami to Gayle, SIX runs",True,False,False,51880,Chris Gayle,15,8,481896,Mohammed Shami,0.2,0,6,0,,,,,,,False,"not off the middle but such is the power. Goes hard at this wide delivery outside off, gets it off the outside part of the bat but it does not matter, sails comfortably over the third man boundary",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,3,0,"Mohammed Shami to Gayle, no run",False,False,False,51880,Chris Gayle,15,9,481896,Mohammed Shami,0.3,0,6,0,,,,,,,False,"just short of short fine leg. This one comes on full at the pads and Gayle turns it away behind square, ball lands just in front of Cummins who does well to get down to his right and stop it from going to the boundary",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,4,0,"Mohammed Shami to Gayle, no run",False,False,False,51880,Chris Gayle,15,10,481896,Mohammed Shami,0.4,0,6,0,,,,,,,False,"fuller ball, no pace, Gayle knocks it cautiously to covers",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,5,1,"Mohammed Shami to Gayle, 1 run",False,False,False,51880,Chris Gayle,16,11,481896,Mohammed Shami,0.5,0,7,0,,,,,,,False,"short of a length, on leg stump, tucks off the hips to square leg for one",
2017,1082646,DC v RCB,DC,RCB,RCB,1,2,6,0,"Mohammed Shami to Vishnu Vinod, no run",False,False,False,732293,Vishnu Vinod,0,1,481896,Mohammed Shami,1.0,0,7,0,,,,,,,False,"just short of a length, outside off, stays in the crease and opens the face of his bat to Iyer at backward point",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,1,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,16,12,30102,Zaheer Khan,1.1,0,10,0,,,,,,,False,"fuller, swinging away, Gayle pushes it out and cannot find the gap at the point region",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,2,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,16,13,30102,Zaheer Khan,1.2,0,10,0,,,,,,,False,"beautifully bowled! Draws him forward with a length ball, look at the seam position on that, it jags away very late to just beat the outside edge",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,3,1,"Khan to Gayle, 1 run",False,False,False,51880,Chris Gayle,17,14,30102,Zaheer Khan,1.3,0,11,0,,,,,,,False,"fuller ball, does not move as much this time and Gayle times a drive on the front foot to long-off",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,4,1,"Khan to Vishnu Vinod, 1 run",False,False,False,732293,Vishnu Vinod,1,2,30102,Zaheer Khan,1.4,0,12,0,,,,,,,False,"short of good length on off, quietly turns it away to midwicket for a quick single",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,5,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,17,15,30102,Zaheer Khan,1.5,0,12,0,,,,,,,False,"extremely full on leg, beats Gayle's attempted clip and makes an optimistic lbw appeal, but that would have comfortably missed leg",
2017,1082646,DC v RCB,DC,RCB,RCB,1,3,6,0,"Khan to Gayle, no run",False,False,False,51880,Chris Gayle,17,16,30102,Zaheer Khan,2.0,0,12,0,,,,,,,False,"nice shape away, not much Gayle could do there, sees the fuller length and shapes up for a loft over the off side in-field, jags away considerably after landing to beat the outside edge",
2017,1082646,DC v RCB,DC,RCB,RCB,1,4,1,0,"Mohammed Shami to Vishnu Vinod, no run",False,False,False,732293,Vishnu Vinod,1,3,481896,Mohammed Shami,1.1,0,7,0,,,,,,,False,"yorker on off and middle, dug out back to the bowler",
2017,1082646,DC v RCB,DC,RCB,RCB,1,4,2,0,"Mohammed Shami to Vishnu Vinod, no run",False,False,False,732293,Vishnu Vinod,1,4,481896,Mohammed Shami,1.2,0,7,0,,,,,,,False,"full and wide, Vishnu is tempted to go for the big, extravagant drive, not in control as he swings hard, the bottom hand comes off as the ball swings away ever so slightly to beat him",
2017,1082646,DC v RCB,DC,RCB,RCB,1,4,3,1,"Mohammed Shami to Vishnu Vinod, 1 run",False,False,False,732293,Vishnu Vinod,2,5,481896,Mohammed Shami,1.3,0,8,0,,,,,,,False,gets nicely forward to meet the pitch of this length ball and taps it very late to steer it to the right of third man for one,
2017,1082646,DC v RCB,DC,RCB,RCB,1,4,4,6,"Mohammed Shami to Gayle, SIX runs",True,False,False,51880,Chris Gayle,23,17,481896,Mohammed Shami,1.4,0,14,0,,,,,,,False,"short, pushed across just enough to give him the width he is looking for outside off, Gayle latches on to a pull, gets in position early and absolutely shovels a pull to dispatch it over deep midwicket. Slower ball but he picked it well, that's a monster six",
2017,1082646,DC v RCB,DC,RCB,RCB,1,4,5,1,"Mohammed Shami to Gayle, 1 run",False,False,False,51880,Chris Gayle,24,18,481896,Mohammed Shami,1.5,0,15,0,,,,,,,False,"full toss, angled in, driven to long-off for a single",
