season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,1,1,"Kulkarni to Gayle, 1 run",False,False,False,51880,Chris Gayle,1,1,277955,Dhawal Kulkarni,0.1,0,1,0,,,,,,,False,"back of a length, swinging in at off stump. Plonks a big foot forward and defends close to the body with an open face. Then steals a run, uncharacteristically",
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,2,0,"Kulkarni to Kohli, no run",False,False,False,253802,Virat Kohli,0,1,277955,Dhawal Kulkarni,0.2,0,1,0,,,,,,,False,"good length, slight movement away, defended off the front foot",
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,3,1,"Kulkarni to Kohli, 1 run",False,False,False,253802,Virat Kohli,1,2,277955,Dhawal Kulkarni,0.3,0,2,0,,,,,,,False,<b>nearly chips it to short midwicket.</b> He walks across the stumps and drags this outswinger into the leg side from a good length. It lands in front of Ishan Kishan who dived forward but wasn't close enough,
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,4,1,"Kulkarni to Gayle, 1 run",False,False,False,51880,Chris Gayle,2,2,277955,Dhawal Kulkarni,0.4,0,3,0,,,,,,,False,"slower ball, back of a length at off stump, waits for it and drops it in front of Jadeja at backward point",
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,5,4,"Kulkarni to Kohli, FOUR runs",True,False,False,253802,Virat Kohli,5,3,277955,Dhawal Kulkarni,0.5,0,7,0,,,,,,,False,"edges it past the keeper! The slip was just taken out, probably as a reaction to his last shot. He swings it away from off stump at a good length. Kohli follows and pokes away from the body, gets an outside edge through where that slip was",
2017,1082610,GL v RCB,GL,RCB,RCB,1,1,6,1,"Kulkarni to Kohli, 1 run",False,False,False,253802,Virat Kohli,6,4,277955,Dhawal Kulkarni,1.0,0,8,0,,,,,,,False,"good length at off stump, walks at it and looks to whip it into the leg side. Gets a leading edge to cover point...where Dwayne Smith misfields",
2017,1082610,GL v RCB,GL,RCB,RCB,1,2,1,0,"Basil Thampi to Kohli, no run",False,False,False,253802,Virat Kohli,6,5,732291,Basil Thampi,0.1,0,0,0,,,,,,,False,"back of a length outside off stump, mistimed drive on the up, straight to extra cover",
2017,1082610,GL v RCB,GL,RCB,RCB,1,2,2,0,"Basil Thampi to Kohli, no run",False,False,False,253802,Virat Kohli,6,6,732291,Basil Thampi,0.2,0,0,0,,,,,,,False,"good length, angled in at off stump, drops it into the off side with an open face, sent back as he strides forward to try and steal a single",
2017,1082610,GL v RCB,GL,RCB,RCB,1,2,3,0,"Basil Thampi to Kohli, no run",False,False,False,253802,Virat Kohli,6,7,732291,Basil Thampi,0.3,0,0,0,,,,,,,False,"back of a length, skids through quickly and thuds into Kohli's thigh guard. He's backing away and outside leg stump, but the bowler appeals anyway. Why wouldn't you if you beat Kohli?",
2017,1082610,GL v RCB,GL,RCB,RCB,1,2,4,0,"Basil Thampi to Kohli, no run",False,False,False,253802,Virat Kohli,6,8,732291,Basil Thampi,0.4,0,0,0,,,,,,,False,"good length outside off stump, pushed on the up to extra cover. That one didn't come on",
