season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082625,GL v MI,GL,MI,GL,1,1,1,1,"McClenaghan to Ishan Kishan, 1 wide",False,True,False,720471,Ishan Kishan,0,0,319439,Mitchell McClenaghan,0.0,0,1,0,,,,,,,False,"good length, swings well down the leg side, Parthiv gets an early work out",
2017,1082625,GL v MI,GL,MI,GL,1,1,1,0,"McClenaghan to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,0,1,319439,Mitchell McClenaghan,0.1,0,1,0,,,,,,,False,"back of a length at off stump, punched off the back foot to mid-off",
2017,1082625,GL v MI,GL,MI,GL,1,1,2,0,"McClenaghan to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,0,2,319439,Mitchell McClenaghan,0.2,0,1,0,,,,,,,False,"back of a length at off stump, gets behind the line and shovels it into the leg side off the back foot",
2017,1082625,GL v MI,GL,MI,GL,1,1,3,4,"McClenaghan to Ishan Kishan, FOUR runs",True,False,False,720471,Ishan Kishan,4,3,319439,Mitchell McClenaghan,0.3,0,5,0,,,,,,,False,"was there a glove? Yes. This bouncer rises sharply at Kishan who swivels to try and hook it. He's under the ball and not in control at all as he falls over into the off side, but he gets enough for it to fly over the keeper",
2017,1082625,GL v MI,GL,MI,GL,1,1,4,0,"McClenaghan to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,4,4,319439,Mitchell McClenaghan,0.4,0,5,0,,,,,,,False,"ow. Yet another attempted hook, this one strikes him on the back, just under the left shoulder as he completes his swivel",
2017,1082625,GL v MI,GL,MI,GL,1,1,5,1,"McClenaghan to Ishan Kishan, 1 run",False,False,False,720471,Ishan Kishan,5,5,319439,Mitchell McClenaghan,0.5,0,6,0,,,,,,,False,"back of a length outside off stump, stands his ground and punches to point who gets an awkward bounce and parries it to his right to concede a single",
2017,1082625,GL v MI,GL,MI,GL,1,1,6,1,"McClenaghan to McCullum, 1 run",False,False,False,37737,Brendon McCullum,1,1,319439,Mitchell McClenaghan,1.0,0,7,0,,,,,,,False,"good length, at off stump, pushed wide of mid-off with soft hands",
2017,1082625,GL v MI,GL,MI,GL,1,2,1,1,"Malinga to McCullum, 1 run",False,False,False,37737,Brendon McCullum,2,2,49758,Lasith Malinga,0.1,0,1,0,,,,,,,False,"back of a length at off stump, too close to cut, but he cuts. Thick outside edge down to third man",
2017,1082625,GL v MI,GL,MI,GL,1,2,2,1,"Malinga to Ishan Kishan, 1 wide",False,True,False,720471,Ishan Kishan,5,5,49758,Lasith Malinga,0.1,0,2,0,,,,,,,False,"full and swinging down leg side, far away from the attempted flick",
2017,1082625,GL v MI,GL,MI,GL,1,2,2,0,"Malinga to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,5,6,49758,Lasith Malinga,0.2,0,2,0,,,,,,,False,"full and swinging in at middle stump, pushed to mid-on off the front foot",
2017,1082625,GL v MI,GL,MI,GL,1,2,3,6,"Malinga to Ishan Kishan, SIX runs",True,False,False,720471,Ishan Kishan,11,7,49758,Lasith Malinga,0.3,0,8,0,,,,,,,False,"good shot. Full at his toes, but he holds his shape and offers the full face before extending his arms to lift this over the midwicket boundary",
2017,1082625,GL v MI,GL,MI,GL,1,2,4,1,"Malinga to Ishan Kishan, 1 wide",False,True,False,720471,Ishan Kishan,11,7,49758,Lasith Malinga,0.3,0,9,0,,,,,,,False,"goes for the toes again, but misses his line. This offcutter slides down the leg side",
