season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,1,0,"Milne to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,1,450860,Adam Milne,0.1,0,0,0,,,,,,,False,"teeny tiny vestiges of outswing on this really full delivery on off stump. Rahane, watchfully, gets in line and defends",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,2,0,"Milne to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,2,450860,Adam Milne,0.2,0,0,0,,,,,,,False,"full again at 142 kph, Rahane drives, with more firmness in his shot, to mid-off",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,3,0,"Milne to Rahane, no run",False,False,False,277916,Ajinkya Rahane,0,3,450860,Adam Milne,0.3,0,0,0,,,,,,,False,"back of a length on middle and off, defends",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,4,1,"Milne to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,1,4,450860,Adam Milne,0.4,0,1,0,,,,,,,False,"and the moment the ball is short, Rahane dialls up the late cut. Prolific with that shot. Just backs away and glides the delivery from middle and off to deep third man",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,5,1,"Milne to Tripathi, 1 run",False,False,False,446763,Rahul Tripathi,1,1,450860,Adam Milne,0.5,0,2,0,,,,,,,False,defends a 145 kph delivery right under his eyes and pinches a single to point,
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,1,6,1,"Milne to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,2,5,450860,Adam Milne,1.0,0,3,0,,,,,,,False,"fuller delivery and outside off, Rahane attempts the drive, without necessarily moving his feet too much and gets a thick outside edge to third man",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,2,1,4,"Badree to Rahane, FOUR runs",True,False,False,277916,Ajinkya Rahane,6,6,51433,Samuel Badree,0.1,0,4,0,,,,,,,False,"but this time he starts with a full toss and Rahane, deftly clips it through the gap at midwicket. Massive gap there with only mid-on, square leg and short fine leg around",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,2,2,1,"Badree to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,7,7,51433,Samuel Badree,0.2,0,5,0,,,,,,,False,"tosses it up on middle and leg, Rahane nudges it towards midwicket and takes a single",
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,2,3,1,"Badree to Tripathi, 1 run",False,False,False,446763,Rahul Tripathi,2,2,51433,Samuel Badree,0.3,0,6,0,,,,,,,False,a tad overpitched and Tripathi makes a confident move forward and thumps it to long-on,
2017,1082607,RCB v RPS,RCB,RPS,RPS,1,2,4,1,"Badree to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,8,8,51433,Samuel Badree,0.4,0,7,0,,,,,,,False,hangs back to a shortish delivery and runs it off the open face towards short third man,
